vehicle_id,engine_index,engine_descriptor,engine_cylinders,engine_displacement,turbocharger,fuel_type,fuel_type_1,alternative_fuel_technology,ghg_score,ghg_score_alt_fuel
13879,3681.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
13880,3626.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13881,3680.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
13348,54002.0,(FFS),4.0,1.3,,Regular,Regular Gasoline,,-1.0,-1.0
13347,54001.0,(FFS),3.0,1.0,,Regular,Regular Gasoline,,-1.0,-1.0
13349,54002.0,(FFS),4.0,1.3,,Regular,Regular Gasoline,,-1.0,-1.0
13350,57601.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13352,57602.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13351,57601.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13353,57602.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13887,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13888,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13944,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13945,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13889,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13890,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13946,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13947,54081.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13893,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13894,4804.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13949,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13950,4801.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13948,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13830,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13851,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13829,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13850,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13826,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13827,4809.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13828,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13847,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13848,4809.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13849,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13740,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13742,4809.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13744,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13741,4804.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13743,4808.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13745,4812.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13790,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13792,4806.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13794,4802.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13796,4813.0,"(DSL,TRBO) (MPFI)",8.0,6.5,True,Diesel,Diesel,Diesel,-1.0,-1.0
13791,4801.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13793,4807.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13795,4811.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13746,4809.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13748,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13750,4810.0,"(DSL,TRBO) (MPFI)",8.0,6.5,True,Diesel,Diesel,Diesel,-1.0,-1.0
13747,4808.0,(FFS)      (MPFI),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13749,4812.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13696,4118.0,(FFS)      (MPFI),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13698,4803.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13697,4117.0,(FFS)      (MPFI),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13699,4804.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13797,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13798,4801.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13891,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13951,4802.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13892,4805.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13952,4802.0,(350 V8) (FFS)  (MPFI),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
13953,4813.0,"(DSL,TRBO) (MPFI)",8.0,6.5,True,Diesel,Diesel,Diesel,-1.0,-1.0
13468,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13469,26034.0,(VTEC)     (FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13472,26050.0,(FFS),6.0,2.7,,Regular,Regular Gasoline,,-1.0,-1.0
13470,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13471,26034.0,(VTEC)     (FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13658,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13659,26034.0,(VTEC)     (FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13660,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13354,26001.0,VTEC-E     (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13355,26010.0,VTEC       (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13356,26005.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13357,26001.0,VTEC-E     (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13358,26010.0,VTEC       (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13359,26005.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
29573,0.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13260,26005.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13261,26010.0,VTEC       (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13262,26005.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13263,26015.0,DOHC/VTEC  (FFS),4.0,1.6,,Premium,Premium Gasoline,,-1.0,-1.0
13264,26010.0,VTEC       (FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13674,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13899,29081.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13898,29083.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
13900,29081.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13958,29093.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13959,29093.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13473,26507.0,(FFS)      (MPFI),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13474,26507.0,(FFS)      (MPFI),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13475,26505.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
29146,0.0,(FFS) (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13476,26505.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13661,26505.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13662,26505.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13565,26503.0,(FFS)      (MPFI),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13567,26504.0,(FFS)      (MPFI),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13566,26503.0,(FFS)      (MPFI),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13360,26506.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13362,26502.0,(FFS)      (MPFI),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13361,26506.0,(FFS)      (MPFI),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13363,26502.0,(FFS)      (MPFI),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13568,38021.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13569,38021.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13364,38022.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13570,38030.0,(FFS),8.0,4.1,,Premium,Premium Gasoline,,-1.0,-1.0
13942,38093.0,(FFS),6.0,3.3,,Regular,Regular Gasoline,,-1.0,-1.0
29156,0.0,(FFS) (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13700,4117.0,(FFS)      (MPFI),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
29155,0.0,(FFS) (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13675,26031.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
13896,29080.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13895,29082.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
13897,29080.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13954,29092.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13955,29092.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13956,29090.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
13957,29090.0,(FFS),6.0,3.2,,Regular,Regular Gasoline,,-1.0,-1.0
29150,0.0,(FFS),6.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13477,30558.0,(FFS),6.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
29151,0.0,(FFS),6.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
29386,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
29383,0.0,,4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
29385,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
29388,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
29384,0.0,,4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
29387,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13870,2870.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13871,2880.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
13931,2971.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13932,2980.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
29390,0.0,,4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
29392,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
29389,0.0,,4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
29391,0.0,,6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13464,33842.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13466,33843.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13465,33842.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13467,33843.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13882,33882.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13883,33882.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13939,33882.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13940,33882.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13265,69101.0,(GUZZLER)  (FFS)      (MPFI),12.0,5.7,,Premium,Premium Gasoline,,-1.0,-1.0
13960,46082.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13961,46081.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13962,46081.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13963,46081.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13964,46091.0,(FFS),8.0,4.6,,Premium,Premium Gasoline,,-1.0,-1.0
13478,57004.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13571,57005.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13572,57009.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13943,57015.0,(FFS),6.0,4.5,,Regular,Regular Gasoline,,-1.0,-1.0
13365,57005.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13367,57008.0,(FFS),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13366,57005.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13633,3320.0,(FFS),8.0,4.6,,Premium,Premium Gasoline,,-1.0,-1.0
13575,3261.0,(FFS),8.0,4.6,,Premium,Premium Gasoline,,-1.0,-1.0
13635,3281.0,(FFS),8.0,4.6,,Regular,Regular Gasoline,,-1.0,-1.0
13266,35001.0,"(GUZZLER)  (FFS,TRBO) (MPFI)",8.0,3.5,True,Premium,Premium Gasoline,,-1.0,-1.0
13578,56045.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13580,56060.0,(FFS),6.0,2.5,,Premium,Premium Gasoline,,-1.0,-1.0
13579,56045.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13581,56060.0,(FFS),6.0,2.5,,Premium,Premium Gasoline,,-1.0,-1.0
13752,3601.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
13754,3624.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13755,3704.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13751,3621.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13753,3603.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
13756,3701.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13799,3642.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13801,3723.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13800,3640.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13802,3725.0,(FFS),6.0,4.0,,Regular,Regular Gasoline,,-1.0,-1.0
13485,56051.0,(FFS)      (S-CHARGE),6.0,2.3,,Premium,Premium Gasoline,,-1.0,-1.0
13486,56060.0,(FFS),6.0,2.5,,Premium,Premium Gasoline,,-1.0,-1.0
13901,56088.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13969,56088.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13267,56040.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13268,56040.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13368,56045.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13370,56060.0,(FFS),6.0,2.5,,Premium,Premium Gasoline,,-1.0,-1.0
13369,56045.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13371,56060.0,(FFS),6.0,2.5,,Premium,Premium Gasoline,,-1.0,-1.0
13487,56030.0,(FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13489,56040.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13488,56030.0,(FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13490,56040.0,(FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13491,20010.0,(FFS),4.0,2.3,,Premium,Premium Gasoline,,-1.0,-1.0
13492,20015.0,(FFS),6.0,2.8,,Premium,Premium Gasoline,,-1.0,-1.0
13493,20025.0,(FFS),6.0,3.6,,Premium,Premium Gasoline,,-1.0,-1.0
13582,20090.0,(FFS),6.0,3.0,,Diesel,Diesel,Diesel,-1.0,-1.0
13583,20020.0,(FFS),6.0,3.2,,Premium,Premium Gasoline,,-1.0,-1.0
13584,20040.0,(FFS),8.0,4.2,,Premium,Premium Gasoline,,-1.0,-1.0
13636,20050.0,(FFS),6.0,3.2,,Premium,Premium Gasoline,,-1.0,-1.0
13637,20050.0,(FFS),6.0,3.2,,Premium,Premium Gasoline,,-1.0,-1.0
13638,20040.0,(GUZZLER)  (FFS),8.0,4.2,,Premium,Premium Gasoline,,-1.0,-1.0
13639,20045.0,(GUZZLER)  (FFS),8.0,5.0,,Premium,Premium Gasoline,,-1.0,-1.0
13494,20045.0,(GUZZLER)  (FFS),8.0,5.0,,Premium,Premium Gasoline,,-1.0,-1.0
13640,20095.0,(GUZZLER)  (FFS),12.0,6.0,,Premium,Premium Gasoline,,-1.0,-1.0
13495,20095.0,(GUZZLER)  (FFS),12.0,6.0,,Premium,Premium Gasoline,,-1.0,-1.0
13269,20050.0,(FFS),6.0,3.2,,Premium,Premium Gasoline,,-1.0,-1.0
13270,20047.0,(GUZZLER)  (FFS),8.0,5.0,,Premium,Premium Gasoline,,-1.0,-1.0
13271,20097.0,(GUZZLER)  (FFS),12.0,6.0,,Premium,Premium Gasoline,,-1.0,-1.0
13573,3259.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
13574,3281.0,(FFS),8.0,4.6,,Regular,Regular Gasoline,,-1.0,-1.0
13634,3281.0,(FFS),8.0,4.6,,Regular,Regular Gasoline,,-1.0,-1.0
13884,3840.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13941,3850.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
13479,3101.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13481,3140.0,(FFS),6.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
13480,3100.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13482,3141.0,(FFS),6.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
13576,3200.0,4V         (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13577,3180.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13676,3201.0,(4-VLV)    (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13677,3181.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13483,3081.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13484,3080.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13663,3081.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13664,3080.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13885,3660.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13886,3661.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13382,49052.0,"DOHC TURBO (FFS,TRBO)",6.0,3.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13378,49050.0,SOHC-2     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13379,49051.0,DOHC-4     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13380,49051.0,DOHC-4     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13381,49050.0,SOHC-2     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13384,49054.0,"DOHC TURBO (FFS,TRBO)",6.0,3.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13383,49053.0,DOHC-4     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13589,49201.0,SOHC       (FFS),6.0,3.5,,Premium,Premium Gasoline,,-1.0,-1.0
13373,19624.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13375,19624.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13372,19622.0,DOHC       (FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13374,19623.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13376,19622.0,DOHC       (FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13377,19623.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13288,19626.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13290,19638.0,S0HC-4     (FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13289,19626.0,"DOHC TURBO (FFS,TRBO)",4.0,2.0,True,Premium,Premium Gasoline,,-1.0,-1.0
13291,19638.0,S0HC-4     (FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13496,19635.0,SOHC-4     (FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13498,19640.0,SOHC-V6    (FFS),6.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
13497,19635.0,SOHC-4     (FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13499,49010.0,SOHC-3     (FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13501,49011.0,SOHC-4     (FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13500,49010.0,SOHC-3     (FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
13502,49011.0,SOHC-4     (FFS),4.0,1.8,,Regular,Regular Gasoline,,-1.0,-1.0
13965,49097.0,SOHC-2     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13967,49099.0,SOHC-4     (FFS),6.0,3.5,,Regular,Regular Gasoline,,-1.0,-1.0
13966,49097.0,SOHC-2     (FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13968,49099.0,SOHC-4     (FFS),6.0,3.5,,Regular,Regular Gasoline,,-1.0,-1.0
29577,870.0,(SOHC) (FFS)  FI,6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
29580,870.0,(SOHC) (FFS)  FI,4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
29578,870.0,(SOHC) (FFS)  FI,6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
29579,870.0,(SOHC) (FFS)  FI,6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13286,38010.0,(FFS),4.0,2.4,,Premium,Premium Gasoline,,-1.0,-1.0
13287,38010.0,(FFS),4.0,2.4,,Premium,Premium Gasoline,,-1.0,-1.0
13451,38011.0,(FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13452,38011.0,(FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13553,38020.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13554,38020.0,(FFS),6.0,3.0,,Premium,Premium Gasoline,,-1.0,-1.0
13860,38091.0,(FFS),6.0,3.3,,Regular,Regular Gasoline,,-1.0,-1.0
13861,38091.0,(FFS),6.0,3.3,,Regular,Regular Gasoline,,-1.0,-1.0
13927,38092.0,(FFS),6.0,3.3,,Regular,Regular Gasoline,,-1.0,-1.0
13928,38092.0,(FFS),6.0,3.3,,Regular,Regular Gasoline,,-1.0,-1.0
13862,38090.0,(FFS),6.0,3.0,,Regular,Regular Gasoline,,-1.0,-1.0
13324,38001.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13326,38012.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13325,38001.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13327,38012.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
13694,38080.0,(FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13695,38080.0,(FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13770,38081.0,(FFS),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13503,4119.0,(FFS)      (MPFI),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13505,4115.0,(FFS)      (MPFI),6.0,3.1,,Regular,Regular Gasoline,,-1.0,-1.0
13504,4120.0,(FFS)      (MPFI),4.0,2.4,,Regular,Regular Gasoline,,-1.0,-1.0
13585,4102.0,(FFS)      (MPFI),8.0,4.0,,Premium,Premium Gasoline,,-1.0,-1.0
13976,4800.0,(FFS)      (MPFI),6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
13586,4115.0,(FFS)      (MPFI),6.0,3.1,,Regular,Regular Gasoline,,-1.0,-1.0
